Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Total Irr,Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Including Shade,Scaled For System,Better Shade Calc,Scaled 2,Diff,Ideal,Shaded Daily Output (W),Ideal Daily Output (W),Percentage
10,12,15,634,129,763,27,3.5,0.14,246.532,32.152,188.302,188.302,2135.34468,188.302,2135.34468,0,2135.34468,29852.18557,40344.89634,0.7399247063
10,12,16,450,104,554,26,3.7,0.14,72.645,27.527,61.264,61.264,694.73376,61.264,694.73376,0,694.73376,29852.18557,40344.89634,0.7399247063
10,12,17,109,43,152,25,4,0.14,34.834,25.688,26.758,26.758,303.43572,26.758,303.43572,0,303.43572,29852.18557,40344.89634,0.7399247063
10,12,18,0,0,0,25,4.1,0.14,0,25,0,0,0,0,0,0,0,29852.18557,40344.89634,0.7399247063
10,12,19,0,0,0,24,4.2,0.14,0,24,0,0,0,0,0,0,0,29852.18557,40344.89634,0.7399247063
10,12,20,0,0,0,24,4.1,0.14,0,24,0,0,0,0,0,0,0,29852.18557,40344.89634,0.7399247063
10,12,21,0,0,0,24,4,0.14,0,24,0,0,0,0,0,0,0,29852.18557,40344.89634,0.7399247063
10,12,22,0,0,0,24,4,0.14,0,24,0,0,0,0,0,0,0,29852.18557,40344.89634,0.7399247063
10,12,23,0,0,0,24,4,0.14,0,24,0,0,0,0,0,0,0,29852.18557,40344.89634,0.7399247063
10,13,0,0,0,0,23,4.1,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,1,0,0,0,23,4,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,2,0,0,0,23,3.9,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,3,0,0,0,23,3.9,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,4,0,0,0,23,4,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,5,0,0,0,23,4.1,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,6,0,0,0,23,4.2,0.14,0,0,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,7,89,79,168,23,4.6,0.14,142.08,25.634,124.846,18.7269,212.363046,58.70734524,665.741295,453.378249,1415.75364,33152.18125,42174.4806,0.7860720697
10,13,8,286,162,448,24,5.1,0.14,383.137,30.676,343.077,51.46155,583.573977,124.0590938,1406.830123,823.2561461,3890.49318,33152.18125,42174.4806,0.7860720697
10,13,9,264,257,521,26,5.7,0.14,491.115,33.932,429.769,64.46535,731.037069,211.9973762,2404.050246,1673.013177,4873.58046,33152.18125,42174.4806,0.7860720697
10,13,10,364,308,672,27,6.2,0.14,626.862,36.552,540.349,81.05235,919.133649,247.6599583,2808.463928,1889.330279,6127.55766,33152.18125,42174.4806,0.7860720697
10,13,11,321,364,685,27,6.4,0.14,628.593,36.357,538.814,538.814,6110.15076,538.814,6110.15076,0,6110.15076,33152.18125,42174.4806,0.7860720697
10,13,12,806,145,951,28,6.3,0.14,737.727,39.128,631.41,631.41,7160.1894,631.41,7160.1894,0,7160.1894,33152.18125,42174.4806,0.7860720697
10,13,13,784,144,928,28,6.1,0.14,610.668,37.42,526.902,526.902,5975.06868,526.902,5975.06868,0,5975.06868,33152.18125,42174.4806,0.7860720697
10,13,14,737,136,873,28,6,0.14,435.221,34.757,371.41,371.41,4211.7894,371.41,4211.7894,0,4211.7894,33152.18125,42174.4806,0.7860720697
10,13,15,653,120,773,27,6,0.14,240.541,30.611,183.098,183.098,2076.33132,183.098,2076.33132,0,2076.33132,33152.18125,42174.4806,0.7860720697
10,13,16,0,9,9,26,5.8,0.14,8.503,26.136,6.508,6.508,73.80072,6.508,73.80072,0,73.80072,33152.18125,42174.4806,0.7860720697
10,13,17,169,39,208,25,5.6,0.14,30.293,25.485,22.907,22.907,259.76538,22.907,259.76538,0,259.76538,33152.18125,42174.4806,0.7860720697
10,13,18,0,0,0,24,5.4,0.14,0,24,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,19,0,0,0,23,5.1,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,20,0,0,0,23,4.9,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,21,0,0,0,23,4.9,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,22,0,0,0,23,5,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,13,23,0,0,0,23,4.9,0.14,0,23,0,0,0,0,0,0,0,33152.18125,42174.4806,0.7860720697
10,14,0,0,0,0,23,4.6,0.14,0,23,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,1,0,0,0,22,4.3,0.14,0,22,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,2,0,0,0,22,4.2,0.14,0,22,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,3,0,0,0,22,4.1,0.14,0,22,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,4,0,0,0,22,4.1,0.14,0,22,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,5,0,0,0,21,4.1,0.14,0,21,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,6,0,0,0,21,4.1,0.14,0,0,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,7,427,63,490,22,4.4,0.14,315.657,28.026,284.7,42.705,484.2747,36.60428571,415.0926,-69.1821,3228.498,22614.08541,37323.342,0.6058965837
10,14,8,664,94,758,24,5,0.14,571.797,34.109,512.075,76.81125,871.039575,63.50270449,720.1206689,-150.9189061,5806.9305,22614.08541,37323.342,0.6058965837
10,14,9,775,112,887,25,5.6,0.14,736.877,37.076,645.486,96.8229,1097.971686,81.50443292,924.2602693,-173.7114167,7319.81124,22614.08541,37323.342,0.6058965837
10,14,10,43,300,343,26,5.7,0.14,337.362,31.424,290.856,43.6284,494.746056,254.3930029,2884.816653,2390.070597,3298.30704,22614.08541,37323.342,0.6058965837
10,14,11,10,234,244,27,5.6,0.14,232.282,30.771,197.276,197.276,2237.10984,197.276,2237.10984,0,2237.10984,22614.08541,37323.342,0.6058965837
10,14,12,90,382,472,27,5.6,0.14,429.949,33.985,367.314,367.314,4165.34076,367.314,4165.34076,0,4165.34076,22614.08541,37323.342,0.6058965837
10,14,13,154,368,522,27,5.5,0.14,430.773,34.089,369.461,369.461,4189.68774,369.461,4189.68774,0,4189.68774,22614.08541,37323.342,0.6058965837
10,14,14,837,104,941,27,5.4,0.14,449.577,34.479,383.754,383.754,4351.77036,383.754,4351.77036,0,4351.77036,22614.08541,37323.342,0.6058965837
10,14,15,767,91,858,26,5.1,0.14,242.525,30.016,180.51,180.51,2046.9834,180.51,2046.9834,0,2046.9834,22614.08541,37323.342,0.6058965837
10,14,16,621,72,693,25,4.6,0.14,47.612,25.881,39.56,39.56,448.6104,39.56,448.6104,0,448.6104,22614.08541,37323.342,0.6058965837
10,14,17,272,34,306,24,4.2,0.14,27.204,24.519,20.308,20.308,230.29272,20.308,230.29272,0,230.29272,22614.08541,37323.342,0.6058965837
10,14,18,0,0,0,23,4,0.14,0,23,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,19,0,0,0,22,3.9,0.14,0,22,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,20,0,0,0,21,3.7,0.14,0,21,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,21,0,0,0,21,3.5,0.14,0,21,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,22,0,0,0,20,3.4,0.14,0,20,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,14,23,0,0,0,20,3.3,0.14,0,20,0,0,0,0,0,0,0,22614.08541,37323.342,0.6058965837
10,15,0,0,0,0,20,3.2,0.14,0,20,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,1,0,0,0,20,3.1,0.14,0,20,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,2,0,0,0,19,3,0.14,0,19,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,3,0,0,0,19,3.1,0.14,0,19,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,4,0,0,0,19,3.2,0.14,0,19,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,5,0,0,0,19,3.3,0.14,0,19,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,6,0,0,0,19,3.6,0.14,0,19,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,7,481,59,540,21,3.9,0.14,337.963,27.925,305.571,45.83565,519.776271,33.38646111,378.602469,-141.173802,3465.17514,31204.8075,53412.80616,0.5842195859
10,15,8,712,86,798,23,4.2,0.14,592.32,34.647,529.89,79.4835,901.34289,57.10593985,647.5813579,-253.7615321,6008.9526,31204.8075,53412.80616,0.5842195859
10,15,9,817,101,918,25,4.6,0.14,754.353,39.004,656.202,98.4303,1116.199602,72.19651634,818.7084953,-297.4911067,7441.33068,31204.8075,53412.80616,0.5842195859
10,15,10,862,113,975,26,4.6,0.14,834.024,41.448,711.912,106.7868,1210.962312,82.50877538,935.6495129,-275.3127991,8073.08208,31204.8075,53412.80616,0.5842195859
10,15,11,879,121,1000,27,4.5,0.14,831.441,42.587,703.244,703.244,7974.78696,703.244,7974.78696,0,7974.78696,31204.8075,53412.80616,0.5842195859
10,15,12,881,123,1004,27,4.5,0.14,763.001,41.299,648.227,648.227,7350.89418,648.227,7350.89418,0,7350.89418,31204.8075,53412.80616,0.5842195859
10,15,13,849,128,977,28,4.4,0.14,628.238,39.94,537.391,537.391,6094.01394,537.391,6094.01394,0,6094.01394,31204.8075,53412.80616,0.5842195859
10,15,14,813,117,930,27,4.3,0.14,447.631,35.576,379.985,379.985,4309.0299,379.985,4309.0299,0,4309.0299,31204.8075,53412.80616,0.5842195859
10,15,15,747,99,846,27,4.2,0.14,238.049,31.438,175.877,175.877,1994.44518,175.877,1994.44518,0,1994.44518,31204.8075,53412.80616,0.5842195859
10,15,16,605,76,681,26,3.9,0.14,51.121,27.043,42.42,42.42,481.0428,42.42,481.0428,0,481.0428,31204.8075,53412.80616,0.5842195859
10,15,17,253,34,287,24,3.5,0.14,26.415,24.556,19.405,19.405,220.0527,19.405,220.0527,0,220.0527,31204.8075,53412.80616,0.5842195859
10,15,18,0,0,0,23,3.4,0.14,0,23,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,19,0,0,0,22,3.4,0.14,0,22,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,20,0,0,0,21,3.2,0.14,0,21,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,21,0,0,0,20,3.1,0.14,0,20,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,22,0,0,0,20,2.9,0.14,0,20,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,15,23,0,0,0,19,2.8,0.14,0,19,0,0,0,0,0,0,0,31204.8075,53412.80616,0.5842195859
10,16,0,0,0,0,19,2.6,0.14,0,19,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,1,0,0,0,19,2.4,0.14,0,19,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,2,0,0,0,18,2.3,0.14,0,18,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,3,0,0,0,18,2.2,0.14,0,18,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,4,0,0,0,18,2.2,0.14,0,18,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,5,0,0,0,18,2.3,0.14,0,18,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,6,0,0,0,19,2.6,0.14,0,19,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,7,475,60,535,21,3.1,0.14,334.518,28.759,301.03,45.1545,512.05203,33.76037383,382.8426393,-129.2093907,3413.6802,27095.61519,48979.3311,0.5532050884
10,16,8,706,87,793,23,3.3,0.14,587.265,36.213,522.121,78.31815,888.127821,57.28187516,649.5764643,-238.5513567,5920.85214,27095.61519,48979.3311,0.5532050884
10,16,9,814,102,916,25,3.5,0.14,750.328,41.309,646.809,97.02135,1100.222109,72.02458297,816.7587709,-283.4633381,7334.81406,27095.61519,48979.3311,0.5532050884
10,16,10,871,108,979,26,3.5,0.14,828.143,43.961,700.123,105.01845,1190.909223,77.2352237,875.8474367,-315.0617863,7939.39482,27095.61519,48979.3311,0.5532050884
10,16,11,347,351,698,26,3.2,0.14,632.309,40.322,534.166,534.166,6057.44244,534.166,6057.44244,0,6057.44244,27095.61519,48979.3311,0.5532050884
10,16,12,898,112,1010,27,3,0.14,761.241,44.871,637.77,637.77,7232.3118,637.77,7232.3118,0,7232.3118,27095.61519,48979.3311,0.5532050884
10,16,13,878,111,989,28,2.8,0.14,627.557,43.254,530.054,530.054,6010.81236,530.054,6010.81236,0,6010.81236,27095.61519,48979.3311,0.5532050884
10,16,14,40,266,306,28,2.6,0.14,256.239,34.425,216.659,216.659,2456.91306,216.659,2456.91306,0,2456.91306,27095.61519,48979.3311,0.5532050884
10,16,15,756,93,849,27,2.4,0.14,235.865,32.868,172.19,172.19,1952.6346,172.19,1952.6346,0,1952.6346,27095.61519,48979.3311,0.5532050884
10,16,16,604,73,677,26,2.2,0.14,48.935,27.328,40.463,40.463,458.85042,40.463,458.85042,0,458.85042,27095.61519,48979.3311,0.5532050884
10,16,17,239,32,271,25,1.9,0.14,24.858,25.693,17.78,17.78,201.6252,17.78,201.6252,0,201.6252,27095.61519,48979.3311,0.5532050884
10,16,18,0,0,0,23,2,0.14,0,23,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,19,0,0,0,22,2.2,0.14,0,22,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,20,0,0,0,22,2.3,0.14,0,22,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,21,0,0,0,21,2.4,0.14,0,21,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,22,0,0,0,20,2.3,0.14,0,20,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,16,23,0,0,0,20,2.1,0.14,0,20,0,0,0,0,0,0,0,27095.61519,48979.3311,0.5532050884
10,17,0,0,0,0,19,1.8,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,1,0,0,0,19,1.6,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,2,0,0,0,19,1.4,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,3,0,0,0,19,1.2,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,4,0,0,0,19,1,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,5,0,0,0,19,0.9,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,6,0,0,0,19,0.9,0.14,0,19,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,7,103,75,178,20,1,0.14,143.828,25.1,126.523,18.97845,215.215623,53.31025281,604.5382669,389.3226439,1434.77082,27488.49093,46281.95334,0.5939354099
10,17,8,637,90,727,22,1.1,0.14,542.911,40.863,473.157,70.97355,804.840057,58.57514443,664.2421378,-140.5979192,5365.60038,27488.49093,46281.95334,0.5939354099
10,17,9,848,88,936,24,1.1,0.14,757.579,50.252,629.917,94.48755,1071.488817,59.22296581,671.5884323,-399.9003847,7143.25878,27488.49093,46281.95334,0.5939354099
10,17,10,882,104,986,25,0.9,0.14,829.547,55.172,669.388,100.4082,1138.628988,70.60481947,800.6586528,-337.9703352,7590.85992,27488.49093,46281.95334,0.5939354099
10,17,11,905,109,1014,26,0.7,0.14,833.139,57.926,661.234,661.234,7498.39356,661.234,7498.39356,0,7498.39356,27488.49093,46281.95334,0.5939354099
10,17,12,551,278,829,27,0.6,0.14,667.902,53.26,536.549,536.549,6084.46566,536.549,6084.46566,0,6084.46566,27488.49093,46281.95334,0.5939354099
10,17,13,341,332,673,27,0.8,0.14,505.729,45.808,416.908,416.908,4727.73672,416.908,4727.73672,0,4727.73672,27488.49093,46281.95334,0.5939354099
10,17,14,446,246,692,27,1.2,0.14,397.76,40.329,330.696,330.696,3750.09264,330.696,3750.09264,0,3750.09264,27488.49093,46281.95334,0.5939354099
10,17,15,724,106,830,27,1.6,0.14,233.178,33.831,170.074,170.074,1928.63916,170.074,1928.63916,0,1928.63916,27488.49093,46281.95334,0.5939354099
10,17,16,553,84,637,26,1.7,0.14,58.472,27.758,48.723,48.723,552.51882,48.723,552.51882,0,552.51882,27488.49093,46281.95334,0.5939354099
10,17,17,194,33,227,24,1.7,0.14,25.769,24.744,18.132,18.132,205.61688,18.132,205.61688,0,205.61688,27488.49093,46281.95334,0.5939354099
10,17,18,0,0,0,23,1.7,0.14,0,23,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,19,0,0,0,22,1.7,0.14,0,22,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,20,0,0,0,22,1.6,0.14,0,22,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,21,0,0,0,21,1.5,0.14,0,21,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,22,0,0,0,21,1.2,0.14,0,21,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,17,23,0,0,0,21,1.1,0.14,0,21,0,0,0,0,0,0,0,27488.49093,46281.95334,0.5939354099
10,18,0,0,0,0,20,0.9,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,1,0,0,0,20,0.9,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,2,0,0,0,20,1,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,3,0,0,0,20,1.2,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,4,0,0,0,20,1.3,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,5,0,0,0,20,1.3,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,6,0,0,0,20,1.4,0.14,0,20,0,0,0,0,0,0,0,17682.93655,38808.68922,0.4556437463
10,18,7,457,58,515,22,1.8,0.14,320.353,31.462,284.182,42.6273,483.393582,32.00496311,362.9362816,-120.4573004,3222.62388,17682.93655,38808.68922,0.4556437463
10,18,8,686,87,773,24,2.5,0.14,569.559,38.699,501.317,75.19755,852.740217,56.42248254,639.830952,-212.909265,5684.93478,17682.93655,38808.68922,0.4556437463
10,18,9,794,100,894,25,3.2,0.14,727.184,41.58,626.465,93.96975,1065.616965,70.07438479,794.6435235,-270.9734415,7104.1131,17682.93655,38808.68922,0.4556437463
10,18,10,849,107,956,26,3.8,0.14,807.39,42.732,686.292,102.9438,1167.382692,76.81301674,871.0596098,-296.3230822,7782.55128,17682.93655,38808.68922,0.4556437463
10,18,11,29,307,336,26,4.2,0.14,323.577,32.287,276.392,276.392,3134.28528,276.392,3134.28528,0,3134.28528,17682.93655,38808.68922,0.4556437463
